candle_begin_time,open,high,low,close,volume
2018-09-16 02:00:00,5.3596,5.3596,5.3457,5.3457,1888.31118598
2018-09-16 02:05:00,5.3486,5.3598,5.3485,5.3573,1738.06804548
2018-09-16 02:10:00,5.352,5.352,5.331,5.33501648,21805.50405256
2018-09-16 02:15:00,5.3375,5.34269528,5.315,5.3397,46306.53447219
2018-09-16 02:20:00,5.3424,5.3447,5.3387,5.3387,3205.138
2018-09-16 02:25:00,5.3405,5.35049042,5.3405,5.35049042,3486.3522036800005
2018-09-16 02:30:00,5.3503,5.3567,5.3503,5.3564,2525.6429532
2018-09-16 02:35:00,5.3502,5.3502,5.3366,5.3377,11710.56948464
2018-09-16 02:40:00,5.3455,5.3484,5.3364,5.3364,2854.909815650001
2018-09-16 02:45:00,5.3369,5.337999999999999,5.33001363,5.3341,5018.13469171
2018-09-16 02:50:00,5.3365,5.3479,5.3365,5.3411,6540.501218500001
2018-09-16 02:55:00,5.3445,5.3478,5.3445,5.3478,2013.53704501
2018-09-16 03:00:00,5.3478,5.356,5.3478,5.3552,3744.94148043
2018-09-16 03:05:00,5.3545,5.3556,5.3484,5.3484,1847.69025624
2018-09-16 03:10:00,5.3481,5.352,5.3469,5.3471,3182.48347481
2018-09-16 03:15:00,5.3473,5.3473,5.3319,5.3319,11977.86031345
2018-09-16 03:20:00,5.3305,5.34362604,5.3285,5.34362604,1927.80043414
2018-09-16 03:25:00,5.3354,5.3354,5.3324,5.33478379,1901.97543517
2018-09-16 03:30:00,5.3326,5.3326,5.3,5.3,28446.19799863
2018-09-16 03:35:00,5.3,5.3131,5.3,5.3101,9458.99329584
2018-09-16 03:40:00,5.3099,5.3099,5.301,5.3054,9089.00312551
2018-09-16 03:45:00,5.3051,5.3064,5.2937,5.3009,15959.81965457
2018-09-16 03:50:00,5.3,5.3,5.279,5.2905,18719.80211682
2018-09-16 03:55:00,5.2905,5.3023,5.2891,5.2998,9150.09720923
2018-09-16 04:00:00,5.2999,5.301,5.1801,5.207999999999999,516585.9651579799
2018-09-16 04:05:00,5.2086,5.23,5.207999999999999,5.225,72479.66348273
2018-09-16 04:10:00,5.225,5.2355,5.2206,5.2335,10645.48337998
2018-09-16 04:15:00,5.2336,5.2449,5.2202,5.2368,20892.63158922
2018-09-16 04:20:00,5.2449,5.2576,5.2448,5.2571,7730.4317225999985
2018-09-16 04:25:00,5.256,5.256,5.2124,5.2425,41857.72370941
2018-09-16 04:30:00,5.2445,5.2493,5.2373,5.2412,13228.625875029997
2018-09-16 04:35:00,5.2431,5.2481,5.2355,5.2462,7162.73520035
2018-09-16 04:40:00,5.2482,5.2582,5.2482,5.2582,13609.35583838
2018-09-16 04:45:00,5.2582,5.2698,5.257999999999999,5.2698,20600.02668269
2018-09-16 04:50:00,5.271,5.2754,5.27,5.2747,4261.32100963
2018-09-16 04:55:00,5.266,5.28,5.266,5.274,5631.4603220499985
2018-09-16 05:00:00,5.274,5.2832,5.2703,5.2832,7004.18984543
2018-09-16 05:05:00,5.2832,5.29,5.2746,5.2768,15793.86747935
2018-09-16 05:10:00,5.276,5.287000000000001,5.276,5.2845,1968.80630081
2018-09-16 05:15:00,5.2833,5.285,5.2687,5.2687,15316.29070977
2018-09-16 05:20:00,5.2676,5.2776,5.2672,5.2723,6872.146382270002
2018-09-16 05:25:00,5.2725,5.2725,5.2616,5.2619,809.44566075
2018-09-16 05:30:00,5.2618,5.2675,5.2613,5.2613,1777.0
2018-09-16 05:35:00,5.2614,5.2614,5.25,5.2501,2119.2602084500004
2018-09-16 05:40:00,5.2594,5.2819,5.2588,5.2819,2447.000459
2018-09-16 05:45:00,5.2816,5.3,5.2816,5.3,24752.82444151
2018-09-16 05:50:00,5.2992,5.3075,5.29,5.2946,46950.26101513
2018-09-16 05:55:00,5.2949,5.3042,5.2949,5.3013,8458.918352589999
2018-09-16 06:00:00,5.3022,5.3022,5.2854,5.2854,26435.57138763
2018-09-16 06:05:00,5.2852,5.2906,5.2852,5.2906,3676.44504411
2018-09-16 06:10:00,5.296,5.296,5.2908,5.29150332,2777.6066366600007
2018-09-16 06:15:00,5.2915,5.2915,5.2853,5.2853,296.7455030000001
2018-09-16 06:20:00,5.2853,5.2853,5.2853,5.2853,16.78054673
2018-09-16 06:25:00,5.2852,5.2852,5.2726,5.2764,12742.21608159
2018-09-16 06:30:00,5.2784,5.2784,5.2747,5.2747,3064.88116272
2018-09-16 06:35:00,5.27591304,5.2868,5.2659,5.2868,12350.83525302
2018-09-16 06:40:00,5.2868,5.295,5.2868,5.2924,689.7358100399998
2018-09-16 06:45:00,5.292999999999999,5.303999999999999,5.292999999999999,5.3007,6988.06317472
2018-09-16 06:50:00,5.3006,5.3006,5.2879,5.2879,3168.34525034
2018-09-16 06:55:00,5.2893,5.2893,5.2865,5.2865,3019.6567106400007
2018-09-16 07:00:00,5.2829999999999995,5.2831,5.2818,5.2819,1446.28087725
2018-09-16 07:05:00,5.2819,5.2819,5.2789,5.2789,181.98121276
2018-09-16 07:10:00,5.2787,5.285,5.2787,5.285,2964.62805811
2018-09-16 07:15:00,5.2838,5.2838,5.2761,5.2761,3333.63425266
2018-09-16 07:20:00,5.2761,5.2761,5.2658,5.2659,8144.35333391
2018-09-16 07:25:00,5.2659,5.266,5.2611,5.266,3941.39862076
2018-09-16 07:30:00,5.266,5.2892,5.266,5.282,10375.91714477
2018-09-16 07:35:00,5.2855,5.2855,5.2804,5.2848,2936.00898553
2018-09-16 07:40:00,5.2854,5.2899,5.2842,5.2899,1599.72338247
2018-09-16 07:45:00,5.2915,5.2916,5.2867,5.2867,1536.65976504
2018-09-16 07:50:00,5.2843,5.2853,5.2824,5.2852,4988.0
2018-09-16 07:55:00,5.2855,5.2855,5.2847,5.2847,532.0
2018-09-16 08:00:00,5.2848,5.2848,5.2795,5.2803,3531.96305946
2018-09-16 08:05:00,5.2843,5.292000000000001,5.2843,5.2919,1033.53759411
2018-09-16 08:10:00,5.292000000000001,5.3143,5.292000000000001,5.3143,3008.68813743
2018-09-16 08:15:00,5.3163,5.32,5.3156,5.3199,6601.53298539
2018-09-16 08:20:00,5.3199,5.33,5.3199,5.32594154,12204.56550241
2018-09-16 08:25:00,5.32617424,5.33,5.3235,5.33,5021.898953939999
2018-09-16 08:30:00,5.33,5.3695,5.33,5.35,71894.64428234
2018-09-16 08:35:00,5.3495,5.3509,5.3466,5.3497,4414.11657819
2018-09-16 08:40:00,5.354,5.3595,5.3497,5.3497,7855.27605552
2018-09-16 08:45:00,5.3498,5.3569,5.3497,5.3524,22498.04803008
2018-09-16 08:50:00,5.3542,5.36,5.3514,5.3541,9589.755644129997
2018-09-16 08:55:00,5.3541,5.3542,5.3386,5.341,4847.17617812
2018-09-16 09:00:00,5.341,5.3496,5.33,5.3344,5570.5186418
2018-09-16 09:05:00,5.3344,5.3417,5.322,5.3289,38595.89853916
2018-09-16 09:10:00,5.3276,5.33,5.32,5.33,28148.46027929
2018-09-16 09:15:00,5.33,5.3369,5.3218,5.3286,29302.35010325
2018-09-16 09:20:00,5.3286,5.3367,5.3285,5.3367,2116.23513149
2018-09-16 09:25:00,5.3368,5.4,5.3368,5.3949,35423.50968821
2018-09-16 09:30:00,5.3939,5.396,5.3789,5.3799,9475.35124079
2018-09-16 09:35:00,5.3803,5.3959,5.3795,5.38,25650.07194352
2018-09-16 09:40:00,5.3782,5.3782,5.372000000000001,5.372000000000001,3757.65359762
2018-09-16 09:45:00,5.3748,5.3748,5.3649,5.3717,11867.3229399
2018-09-16 09:50:00,5.3717,5.3734,5.3717,5.3734,407.16360384
2018-09-16 09:55:00,5.3734,5.3734,5.3733,5.3733,1753.57994628
2018-09-16 10:00:00,5.3734,5.3734,5.36,5.36,1381.4171818200002
2018-09-16 10:05:00,5.36,5.36,5.3574,5.3598,1418.5498036600004
2018-09-16 10:10:00,5.3598,5.3835,5.3598,5.3776,10490.415473
2018-09-16 10:15:00,5.3723,5.3723,5.3624,5.3654,1600.7289377999996
2018-09-16 10:20:00,5.3679,5.3792,5.3676,5.3736,2953.65943858
2018-09-16 10:25:00,5.3755,5.3755,5.3702,5.3725,1263.71367568
2018-09-16 10:30:00,5.372000000000001,5.382999999999999,5.3719,5.3821,2824.96145619
2018-09-16 10:35:00,5.3743,5.3781,5.3697,5.3751,11210.623542799998
2018-09-16 10:40:00,5.3751,5.3826,5.3751,5.38,7082.2113465
2018-09-16 10:50:00,5.38,5.388,5.38,5.3875,4608.24499298
2018-09-16 10:55:00,5.3875,5.4031,5.3873,5.3949,23198.11205187
2018-09-16 11:00:00,5.3949,5.3955,5.3691,5.3724,11617.1210904
2018-09-16 11:05:00,5.3723,5.3775,5.3694,5.3735,1825.75849216
2018-09-16 11:10:00,5.3721,5.3818,5.3721,5.3787,509.84199981
2018-09-16 11:15:00,5.3771,5.3775,5.3764,5.3765,363.3863
2018-09-16 11:20:00,5.3784,5.3784,5.3727,5.3728,3534.5404248000004
2018-09-16 11:25:00,5.37271238,5.377000000000001,5.3727,5.3766,887.3256547999998
2018-09-16 11:30:00,5.3765,5.38,5.3721,5.38,903.97319452
2018-09-16 11:35:00,5.3816,5.386,5.3816,5.3831,2875.0798902300007
2018-09-16 11:40:00,5.382999999999999,5.382999999999999,5.3772,5.377999999999999,3372.18455571
2018-09-16 11:45:00,5.3781,5.3781,5.3565,5.3602,9780.1061427
2018-09-16 11:50:00,5.3565,5.359,5.3565,5.359,1247.32477652
2018-09-16 11:55:00,5.3566,5.3753,5.3565,5.3753,2198.61405749
2018-09-16 12:00:00,5.3736,5.3737,5.367000000000001,5.367000000000001,274.76365715
2018-09-16 12:05:00,5.367000000000001,5.367000000000001,5.3507,5.3543,6007.792192100001
2018-09-16 12:10:00,5.3501,5.3585,5.3501,5.3572,2966.60311124
2018-09-16 12:15:00,5.3545,5.3557,5.3415,5.35,2493.50213488
2018-09-16 12:20:00,5.3538,5.3538,5.3298,5.3413,15810.85859578
2018-09-16 12:25:00,5.3389,5.3414,5.332999999999999,5.3399,3254.19506047
2018-09-16 12:30:00,5.3414,5.3617,5.3414,5.3617,5695.0109999999995
2018-09-16 12:35:00,5.356,5.3687,5.356,5.3687,1428.2293805200004
2018-09-16 12:40:00,5.3698,5.3701,5.3659,5.3699,1702.38703356
2018-09-16 12:45:00,5.3685,5.3685,5.3679,5.3679,46.9186
2018-09-16 12:50:00,5.3698,5.3889,5.3698,5.385,2563.20653358
2018-09-16 12:55:00,5.3884,5.3899,5.3698,5.3712,5561.90981926
2018-09-16 13:00:00,5.3761,5.3832,5.37,5.3809,2891.1797812900004
2018-09-16 13:05:00,5.3847,5.3882,5.3819,5.3835,3571.88142104
2018-09-16 13:10:00,5.3805,5.3821,5.3702,5.3707,3115.67797804
2018-09-16 13:15:00,5.3698,5.3768,5.3645,5.3645,1579.32385988
2018-09-16 13:20:00,5.3624,5.3632,5.3516,5.3554,2932.32479031
2018-09-16 13:25:00,5.3608,5.3639,5.3514,5.3514,3799.22772339
2018-09-16 13:30:00,5.3565,5.3625,5.3555,5.3555,1677.5779198699993
2018-09-16 13:35:00,5.348,5.3614,5.3422,5.3608,1520.88375751
2018-09-16 13:40:00,5.3537,5.3548,5.3445,5.3548,2709.88481325
2018-09-16 13:45:00,5.3446,5.35,5.3393,5.3420000000000005,10361.82384679
2018-09-16 13:50:00,5.3391,5.3474,5.3389999999999995,5.3464,3022.51616584
2018-09-16 13:55:00,5.3455,5.3474,5.331,5.3331,3483.03245231
2018-09-16 14:00:00,5.3386,5.341,5.3141,5.3305,21678.75739601
2018-09-16 14:05:00,5.3282,5.33387357,5.3142,5.3194,17406.14645284
2018-09-16 14:10:00,5.3187,5.335,5.3182,5.3338,12744.36733406
2018-09-16 14:15:00,5.3338,5.3439,5.3301,5.341,11049.17147558
2018-09-16 14:20:00,5.33885588,5.3422299,5.3318,5.3422299,2191.26155635
2018-09-16 14:25:00,5.3394,5.34362604,5.3365,5.3372,6717.4005264299985
2018-09-16 14:30:00,5.3356,5.3356,5.3235,5.3238,19354.586274
2018-09-16 14:35:00,5.3236,5.33757608,5.3236,5.3349,8776.43698375
2018-09-16 14:40:00,5.3347,5.3347,5.325,5.3254,19641.66469422
2018-09-16 14:45:00,5.3254,5.3387,5.325,5.3386,29264.20022806
2018-09-16 14:50:00,5.34036837,5.3523,5.3393,5.3483,14403.46767624
2018-09-16 14:55:00,5.3483962,5.3493,5.3437,5.3474,2986.92206127
2018-09-16 15:00:00,5.3468,5.3518,5.3405,5.3459,12699.95597212
2018-09-16 15:05:00,5.3431,5.3443,5.3405,5.3426,1314.6563
2018-09-16 15:10:00,5.3424,5.3425,5.3405,5.3425,218.1289
2018-09-16 15:15:00,5.34001933,5.3408,5.33943761,5.33943761,1437.45216288
2018-09-16 15:20:00,5.3394,5.3394,5.3305,5.3305,1214.2749840499996
2018-09-16 15:25:00,5.33059536,5.3307,5.3145397,5.321000000000001,5465.2281685399985
2018-09-16 15:30:00,5.3197,5.322,5.2904,5.2958,17808.52404545
2018-09-16 15:35:00,5.29860039,5.3084,5.2957,5.3084,10895.63889822
2018-09-16 15:40:00,5.30848974,5.32,5.3061,5.3199,4652.50532649
2018-09-16 15:45:00,5.3195,5.3288,5.3133,5.325,5883.49026685
2018-09-16 15:50:00,5.3249,5.3282,5.3249,5.3267,1224.02092109
2018-09-16 15:55:00,5.3289,5.336,5.3289,5.336,1755.09635187
2018-09-16 16:00:00,5.3388,5.3521,5.3371,5.3521,4944.33827095
2018-09-16 16:05:00,5.3521,5.3592,5.3521,5.355,5540.11118694
2018-09-16 16:10:00,5.355,5.3622,5.355,5.3618,6128.69310187
2018-09-16 16:15:00,5.3619,5.3735,5.3619,5.3735,39487.495462
2018-09-16 16:20:00,5.3716,5.3718,5.36,5.3602,21222.00450711
2018-09-16 16:25:00,5.36,5.3627,5.36,5.36,32127.228673290007
2018-09-16 16:30:00,5.36003074,5.3604,5.353,5.359,8341.9846885
2018-09-16 16:35:00,5.3601,5.3651,5.36,5.3651,1427.26338239
2018-09-16 16:40:00,5.3652,5.38108925,5.3651,5.38,83477.61574065001
2018-09-16 16:45:00,5.38,5.3811,5.38,5.38,32216.12004761
2018-09-16 16:50:00,5.38,5.3808,5.372000000000001,5.3754,9506.14637068
2018-09-16 16:55:00,5.3767,5.3834,5.3767,5.38,3303.4688148
2018-09-16 17:00:00,5.3818,5.3818,5.3737,5.3738,3869.46137451
2018-09-16 17:05:00,5.3736,5.3751,5.36929331,5.3694,5364.28438647
2018-09-16 17:10:00,5.3681,5.3681,5.365,5.365,1787.8670104300004
2018-09-16 17:15:00,5.3651,5.3651,5.3593,5.3593,1349.4967562000004
2018-09-16 17:20:00,5.354,5.354,5.3441,5.3441,1440.77466779
2018-09-16 17:25:00,5.3432,5.3478,5.3432,5.3453,13.66487363
2018-09-16 17:30:00,5.3476,5.3476,5.3235,5.3348,8784.66717857
2018-09-16 17:35:00,5.3316,5.3376,5.3315,5.3335,2444.24916341
2018-09-16 17:40:00,5.3234,5.3431,5.2933,5.3431,26220.79084881
2018-09-16 17:45:00,5.3385,5.3391,5.3359,5.3368,575.93698524
2018-09-16 17:50:00,5.3342,5.3637,5.3335,5.3523,7760.96734078
2018-09-16 17:55:00,5.3583,5.3583,5.35607499,5.3581,3080.60383546
2018-09-16 18:00:00,5.3581,5.38469595,5.3581,5.3818,22280.37192516
2018-09-16 18:05:00,5.3754,5.3764,5.3701,5.3701,4150.0474648
2018-09-16 18:10:00,5.3763,5.3764,5.3763,5.3763,1613.71253367
2018-09-16 18:15:00,5.37631909,5.3764,5.3763,5.3763,1543.7830516400004
2018-09-16 18:20:00,5.3728,5.372999999999999,5.3672,5.3685,1521.52765648
2018-09-16 18:25:00,5.3618,5.3741,5.3618,5.3741,5678.63445223
2018-09-16 18:30:00,5.3707,5.3752,5.3707,5.3752,5239.0
2018-09-16 18:35:00,5.3776,5.385,5.3776,5.382999999999999,7212.029732999999
2018-09-16 18:40:00,5.3837,5.3837,5.36,5.3663,18204.25421352
2018-09-16 18:45:00,5.3733,5.3733,5.3601,5.36415213,3389.00829466
2018-09-16 18:50:00,5.367999999999999,5.376,5.3678,5.3743,1595.62162784
2018-09-16 18:55:00,5.3676,5.3744,5.3676,5.3707,484.59909494
2018-09-16 19:00:00,5.3748,5.3781,5.374,5.3781,154.98478468
2018-09-16 19:05:00,5.3768,5.37954046,5.37558783,5.37954046,902.0391012
2018-09-16 19:10:00,5.3795,5.398,5.3765,5.3898,15742.484880289998
2018-09-16 19:15:00,5.3899,5.3924,5.385,5.385,2880.3247943000006
2018-09-16 19:20:00,5.3878,5.3937,5.3878,5.3937,1102.27662074
2018-09-16 19:25:00,5.3929,5.4073,5.3929,5.4071,31248.41223636
2018-09-16 19:30:00,5.4071,5.4848,5.4071,5.4708,161850.88194917
2018-09-16 19:35:00,5.4689,5.4714,5.4462,5.4525,41149.57193872
2018-09-16 19:40:00,5.4525,5.4527,5.4283,5.447,22870.62372671
2018-09-16 19:45:00,5.4443,5.4453,5.4246,5.4352,19084.70028391
2018-09-16 19:50:00,5.4355,5.4555,5.4352,5.445,19999.45235858
2018-09-16 19:55:00,5.445,5.47218239,5.4424,5.4632,23767.10985315
2018-09-16 20:00:00,5.46439132,5.4936,5.46439132,5.4805,66798.23101719
2018-09-16 20:05:00,5.4797,5.4797,5.45,5.4718,36352.07434254
2018-09-16 20:10:00,5.4718,5.4719,5.461,5.461,9711.46827013
2018-09-16 20:15:00,5.461,5.461,5.4425,5.4522,11280.920713550002
2018-09-16 20:20:00,5.452999999999999,5.4557,5.4419,5.4419,3948.14235522
2018-09-16 20:25:00,5.4419,5.4419,5.4393,5.4415,4060.85353812
2018-09-16 20:30:00,5.4415,5.4661,5.4415,5.4616,9587.412574450002
2018-09-16 20:35:00,5.4606,5.4606,5.4292,5.4299,28347.82335723
2018-09-16 20:40:00,5.4299,5.44,5.4299,5.4399,3575.2547503
2018-09-16 20:45:00,5.4399,5.4399,5.4193,5.42,38089.27758097
2018-09-16 20:50:00,5.42,5.425,5.4187,5.425,14164.4507222
2018-09-16 20:55:00,5.4247,5.4247,5.415,5.415,15491.52540306
2018-09-16 21:00:00,5.4151,5.4151,5.4097,5.415,46384.44919821
2018-09-16 21:05:00,5.415,5.42,5.4143,5.42,15555.21241584
2018-09-16 21:10:00,5.417999999999999,5.425,5.417999999999999,5.425,11190.7770736
2018-09-16 21:15:00,5.425,5.4266,5.417000000000001,5.417000000000001,4223.945631649999
2018-09-16 21:20:00,5.4248,5.425,5.4207,5.425,13189.11693772
2018-09-16 21:25:00,5.425,5.425,5.42,5.42,2492.393306390001
2018-09-16 21:30:00,5.4185,5.42,5.37996731,5.37996731,52705.595549699996
2018-09-16 21:35:00,5.38,5.3929,5.38,5.3929,7975.877506289998
2018-09-16 21:40:00,5.3905,5.4097,5.39,5.4038,14751.85830176
2018-09-16 21:45:00,5.4038,5.4038,5.4019,5.4019,1975.10977432
2018-09-16 21:50:00,5.4011,5.4011,5.401,5.401,129.05700000000002
2018-09-16 21:55:00,5.4011,5.4129,5.3948,5.4129,5802.76487432
2018-09-16 22:00:00,5.4119,5.4119,5.3935,5.4,2186.16426231
2018-09-16 22:05:00,5.3963,5.4,5.3963,5.3985,3031.68702711
2018-09-16 22:10:00,5.3985,5.3987,5.365,5.3861,23887.949495940004
2018-09-16 22:15:00,5.3843,5.3867,5.3821,5.3821,1115.66972282
2018-09-16 22:20:00,5.3838,5.3907,5.3817,5.3907,2480.90308766
2018-09-16 22:25:00,5.3908,5.3908,5.3776,5.3776,1706.80524312
2018-09-16 22:30:00,5.3776,5.3866,5.3776,5.3846,470.4042
2018-09-16 22:35:00,5.3846,5.3846,5.3779,5.3779,3271.11715198
2018-09-16 22:40:00,5.377999999999999,5.42223929,5.377999999999999,5.4039,7036.66884486
2018-09-16 22:45:00,5.4048,5.406000000000001,5.4009,5.4009,3058.2833265899994
2018-09-16 22:50:00,5.3964,5.3992,5.3964,5.3992,20.30869784
2018-09-16 22:55:00,5.4001,5.4103,5.4001,5.4103,5257.33309131
2018-09-16 23:00:00,5.4218,5.4414,5.4161,5.4161,8943.68159054
2018-09-16 23:05:00,5.4167,5.4267,5.4167,5.4206,7304.9513859
2018-09-16 23:10:00,5.4162,5.4166,5.4162,5.4166,9.83817608
2018-09-16 23:15:00,5.4218,5.4231,5.4217,5.4231,233.34900000000002
2018-09-16 23:20:00,5.4232,5.4347,5.4183,5.4183,9418.61632265
2018-09-16 23:25:00,5.4186,5.422233599999999,5.4186,5.4222,1100.01387619
2018-09-16 23:30:00,5.4235,5.4245,5.4151,5.4199,3498.09528943
2018-09-16 23:35:00,5.42,5.4308346,5.42,5.4297,44373.90020975
2018-09-16 23:40:00,5.4297,5.4297,5.4101,5.4102,3178.23858428
2018-09-16 23:45:00,5.4101,5.4101,5.3883,5.4021,7676.9355589900015
2018-09-16 23:50:00,5.4022,5.4132,5.4022,5.4113,16327.72087098
2018-09-16 23:55:00,5.4083,5.4083,5.4058,5.4058,1150.03188013
2018-09-17 00:00:00,5.4094,5.4259,5.4094,5.4259,13830.39772336
2018-09-17 00:05:00,5.4259,5.4612,5.4259,5.4612,30783.85832198
2018-09-17 00:10:00,5.4612,5.4669,5.4372,5.4595,43085.69111192
2018-09-17 00:15:00,5.4642,5.47846457,5.4569,5.4569,28041.083488700002
2018-09-17 00:20:00,5.465,5.4701,5.4446,5.4554,47394.939377999995
2018-09-17 00:25:00,5.4541,5.4601,5.4408,5.4501,57945.47438138
2018-09-17 00:30:00,5.4501,5.46971114,5.44408976,5.4675,8717.8957139
2018-09-17 00:35:00,5.4666,5.4666,5.4510000000000005,5.4510000000000005,3591.89053461
2018-09-17 00:40:00,5.4510000000000005,5.4606,5.4509,5.4509,29575.71882876
2018-09-17 00:45:00,5.4507,5.4545,5.444,5.4501,14040.18748102
2018-09-17 00:50:00,5.4501,5.4653,5.4501,5.4653,10324.89681651
2018-09-17 00:55:00,5.4602,5.4706,5.4554,5.4603,3113.06066522
2018-09-17 01:00:00,5.4612,5.4652,5.4555,5.4555,1450.2716989
2018-09-17 01:05:00,5.4516,5.456,5.441,5.443,4876.04741162
2018-09-17 01:10:00,5.4409,5.4421,5.43,5.4381,36823.69723834
2018-09-17 01:15:00,5.4357,5.4381,5.4206,5.426,13548.99378723
2018-09-17 01:20:00,5.4279,5.4335,5.4279,5.4335,900.0
2018-09-17 01:25:00,5.4333,5.4333,5.4184,5.41846197,4501.7134330200015
2018-09-17 01:30:00,5.41846197,5.4249,5.41846197,5.4249,68.31295407
2018-09-17 01:35:00,5.4284,5.4284,5.4284,5.4284,122.28716000000001
2018-09-17 01:40:00,5.4275,5.4409,5.422000000000001,5.4409,3167.47884033
2018-09-17 01:45:00,5.4412,5.4412,5.436,5.436,1213.47188234
2018-09-17 01:50:00,5.4382,5.4382,5.435,5.435,184.23053365
2018-09-17 01:55:00,5.4379,5.4379,5.4379,5.4379,28.71124292
2018-09-17 02:00:00,5.4378,5.4378,5.4219,5.4238,1234.60038829
2018-09-17 02:05:00,5.42387268,5.42387268,5.4238,5.4238,37.14708389
2018-09-17 02:10:00,5.4239,5.4257,5.4238,5.4257,3200.72431574
2018-09-17 02:15:00,5.4303,5.4303,5.4303,5.4303,1900.0
2018-09-17 02:20:00,5.4297,5.4297,5.4258,5.4258,10000.0
2018-09-17 02:25:00,5.4261,5.4261,5.4161,5.4161,7953.7142195
2018-09-17 02:30:00,5.4199,5.4301,5.4171,5.43,10962.4707088
2018-09-17 02:35:00,5.4322,5.4446,5.4322,5.443,30710.60215302
2018-09-17 02:40:00,5.4416,5.44997818,5.4379,5.4445,12092.38146446
2018-09-17 02:45:00,5.4448,5.4565,5.44,5.4513,33114.85493286
2018-09-17 02:50:00,5.4503,5.4513,5.45,5.45,756.99999973
2018-09-17 02:55:00,5.4498,5.4503,5.4461,5.4461,1499.49807117
2018-09-17 03:00:00,5.4461,5.4462,5.4336,5.4396,11743.61668867
2018-09-17 03:05:00,5.4394,5.4394,5.4359,5.4359,800.0
2018-09-17 03:10:00,5.4359,5.4359,5.4332,5.4336,346.95554892
2018-09-17 03:15:00,5.4367,5.43789951,5.4344,5.4344,5123.862
2018-09-17 03:20:00,5.4336,5.4337,5.4336,5.4336,13203.03073066
2018-09-17 03:25:00,5.4337,5.4401,5.4336,5.4375,25868.612100340004
2018-09-17 03:30:00,5.4374,5.4375,5.4365,5.4366,1377.93643183
2018-09-17 03:35:00,5.4365,5.4416,5.4365,5.4413,57.95711645
2018-09-17 03:40:00,5.4413,5.4413,5.4413,5.4413,864.25814645
2018-09-17 03:45:00,5.439,5.4411,5.4372,5.4409,4873.5592276
2018-09-17 03:55:00,5.4435,5.4446,5.4433,5.4436,675.42479033
2018-09-17 04:00:00,5.4423,5.4446,5.4365,5.4365,9427.70765561
2018-09-17 04:05:00,5.4365,5.4366,5.4331,5.4331,1169.68086104
2018-09-17 04:10:00,5.4292,5.4297,5.421,5.421,4881.57715806
2018-09-17 04:15:00,5.4175,5.4175,5.3811,5.4015,36337.05746095
2018-09-17 04:20:00,5.3953,5.40073233,5.3851,5.3893,12000.85082206
2018-09-17 04:25:00,5.3938,5.3938,5.35232867,5.3748,59419.37911464
2018-09-17 04:30:00,5.377000000000001,5.392,5.3748,5.3878,4123.62918408
2018-09-17 04:35:00,5.3876,5.4006,5.3871,5.3966,5205.92678456
2018-09-17 04:40:00,5.3962,5.4056,5.3962,5.4056,1877.71630525
2018-09-17 04:45:00,5.4013,5.4023,5.4,5.4,3425.731324770001
2018-09-17 04:50:00,5.3966,5.3989,5.3878,5.3878,14409.60508645
2018-09-17 04:55:00,5.3879,5.3879,5.3754,5.3754,4668.70302695
2018-09-17 05:00:00,5.3785,5.3858,5.3577,5.3655,18421.86488163
2018-09-17 05:05:00,5.3654,5.3821,5.3653,5.3821,8915.59985238
2018-09-17 05:10:00,5.3835,5.3906,5.3738,5.3763,34506.69361189
2018-09-17 05:15:00,5.3745,5.3745,5.3595,5.3663,8049.90472624
2018-09-17 05:20:00,5.3666,5.3666,5.3618,5.3619,2214.53110916
2018-09-17 05:25:00,5.362,5.3625,5.3527,5.36,5585.30343086
2018-09-17 05:30:00,5.3601,5.3761,5.3573,5.3586,21423.83231787
2018-09-17 05:35:00,5.3586,5.3721,5.3586,5.3669,15158.45082452
2018-09-17 05:40:00,5.3761,5.3867,5.3731,5.3827,10891.03572979
2018-09-17 05:45:00,5.3892,5.3936,5.3814,5.3828,2320.50004847
2018-09-17 05:50:00,5.3838,5.3838,5.3729,5.3745,650.34745285
2018-09-17 05:55:00,5.3771,5.3771,5.3734,5.3734,217.68132000000003
2018-09-17 06:00:00,5.3734,5.38,5.3692,5.3692,2111.2816497000003
2018-09-17 06:05:00,5.3671,5.3671,5.3671,5.3671,1419.0553
2018-09-17 06:10:00,5.3661,5.3743,5.3661,5.3722,850.0050679
2018-09-17 06:15:00,5.3782,5.3867,5.3782,5.3867,285.30222456
2018-09-17 06:20:00,5.3828,5.3829,5.3828,5.3829,464.31228953
2018-09-17 06:25:00,5.3828,5.3836,5.3828,5.3828,5019.31596907
2018-09-17 06:30:00,5.3828,5.3828,5.3801,5.3801,1696.62658978
2018-09-17 06:35:00,5.38,5.3801,5.372999999999999,5.375,261.61980018
2018-09-17 06:40:00,5.3798,5.3932,5.3798,5.3932,815.4907343499998
2018-09-17 06:45:00,5.3881,5.3881,5.3817,5.3827,401.23398111
2018-09-17 06:50:00,5.3827,5.3851,5.3813,5.3851,1718.41522124
2018-09-17 06:55:00,5.3842,5.3843,5.3773,5.3773,360.42129728
2018-09-17 07:00:00,5.37734586,5.3851,5.3651,5.3702,19056.06277675
2018-09-17 07:05:00,5.3701,5.3729,5.3583,5.3633,5217.279665730001
